end_point_x,num_physical_stroke,num_stroke,start_point_x,start_point_y,g,b,r,num_brush,end_point_y,theta_rad,theta_deg,Unnamed: 0,Unnamed: 0.1
120.48703402208965,419.0,102.0,112.15298673899969,325.2999471559104,202.0,207.0,189.0,2.0,299.6503874432692,0.3141592700403172,18.000000268220898,418.0,418.0
134.9170325213972,420.0,102.0,126.5829852383072,329.98853795962987,202.0,207.0,189.0,2.0,304.33897824698886,0.3141592700403172,18.000000268220898,419.0,419.0
141.651031821074,421.0,102.0,133.31698453798404,332.1765470013657,202.0,207.0,189.0,2.0,306.5269872887246,0.3141592700403172,18.000000268220898,420.0,420.0
444.2809225880748,430.0,107.0,402.7416138654637,235.9921380472381,212.0,211.0,178.0,2.0,214.9082061066705,1.1011144230012018,63.08920919895172,429.0,429.0
446.1828443358388,431.0,107.0,404.6435356132277,239.73928136326265,212.0,211.0,178.0,2.0,218.65534942269505,1.1011144230012018,63.08920919895172,430.0,430.0
65.77111306938289,435.0,109.0,41.258482972724686,54.4657459360846,231.0,218.0,251.0,2.0,-20.92334974508736,0.314365951106556,18.011842221021652,434.0,434.0
69.7673634814125,436.0,109.0,45.25473338475432,55.76511963514018,231.0,218.0,251.0,2.0,-19.623976046031768,0.314365951106556,18.011842221021652,435.0,435.0
558.4335498772788,441.0,112.0,537.0916455990952,420.2442066802519,200.0,178.0,208.0,2.0,432.31251210416747,2.0854425742997043,119.48705792427064,440.0,440.0
550.8972938740924,442.0,112.0,529.5553895959088,433.5715172334932,200.0,178.0,208.0,2.0,445.6398226574089,2.0854425742997043,119.48705792427064,441.0,441.0
543.863454937785,443.0,112.0,522.5215506596014,446.0103404165184,200.0,178.0,208.0,2.0,458.0786458404342,2.0854425742997043,119.48705792427064,442.0,442.0
546.1703472918415,452.0,115.0,525.0011626165526,40.84544643501593,236.0,207.0,248.0,2.0,12.794866044195954,0.6464889657060817,37.0410892367363,451.0,451.0
558.1649567116838,453.0,115.0,536.995772036395,49.89752658376379,236.0,207.0,248.0,2.0,21.846946192943825,0.6464889657060817,37.0410892367363,452.0,452.0
560.5638785956521,454.0,115.0,539.3946939203635,51.70794261351335,236.0,207.0,248.0,2.0,23.657362222693383,0.6464889657060817,37.0410892367363,453.0,453.0
150.08641830995143,459.0,118.0,111.31509410253176,128.33558918286798,222.0,183.0,230.0,2.0,147.64748857781333,2.0329207723844083,116.47778034210204,458.0,458.0
145.52549789079026,460.0,118.0,106.75417368337057,137.49227132164415,222.0,183.0,230.0,2.0,156.80417071658948,2.0329207723844083,116.47778034210204,459.0,459.0
31.7299187942255,461.0,119.0,-9.77197235086298,375.37357061689227,202.0,191.0,198.0,2.0,354.2160805339901,1.0993428175038646,62.98770368099213,460.0,460.0
38.589861344239225,462.0,119.0,-2.9120298008492576,388.82982595987846,202.0,191.0,198.0,2.0,367.67233587697626,1.0993428175038646,62.98770368099213,461.0,461.0
45.44980389425295,463.0,119.0,3.947912749164463,402.2860813028646,202.0,191.0,198.0,2.0,381.1285912199624,1.0993428175038646,62.98770368099213,462.0,462.0
52.30974644426667,464.0,119.0,10.807855299178186,415.74233664585086,202.0,191.0,198.0,2.0,394.5848465629486,1.0993428175038646,62.98770368099213,463.0,463.0
56.88304147760915,465.0,119.0,15.381150332520669,424.71317354117485,202.0,191.0,198.0,2.0,403.5556834582727,1.0993428175038646,62.98770368099213,464.0,464.0
575.9470323637381,469.0,121.0,472.5496971460393,410.9479826082143,222.0,198.0,218.0,2.0,345.0919812075789,1.003670034908448,57.50605702400208,468.0,468.0
584.0492487284487,470.0,121.0,480.6519135107499,423.6688822020397,222.0,198.0,218.0,2.0,357.81288080140433,1.003670034908448,57.50605702400208,469.0,469.0
592.1514650931592,471.0,121.0,488.7541298754605,436.3897817958651,222.0,198.0,218.0,2.0,370.5337803952297,1.003670034908448,57.50605702400208,470.0,470.0
600.25368145787,472.0,121.0,496.8563462401712,449.11068138969046,222.0,198.0,218.0,2.0,383.25467998905526,1.003670034908448,57.50605702400208,471.0,471.0
604.0347157614018,473.0,121.0,500.6373805437029,455.0471012001424,222.0,198.0,218.0,2.0,389.1910997995071,1.003670034908448,57.50605702400208,472.0,472.0
434.0616585681827,477.0,123.0,324.3539321216317,486.6358324901498,186.0,195.0,167.0,2.0,457.1579747141693,1.3083017291155603,74.9601674079895,476.0,476.0
437.9590869383412,478.0,123.0,328.25136049179014,501.1408894290831,186.0,195.0,167.0,2.0,471.66303165310256,1.3083017291155603,74.9601674079895,477.0,477.0
440.0377154024257,479.0,123.0,330.3299889558746,508.8769197965141,186.0,195.0,167.0,2.0,479.3990620205336,1.3083017291155603,74.9601674079895,478.0,478.0
140.1297804963954,492.0,128.0,127.75498301544366,467.9780087813778,221.0,211.0,210.0,2.0,429.892298905032,0.3141592700403172,18.000000268220898,491.0,491.0
510.3375588502624,495.0,130.0,475.0287535943144,432.1409841663177,193.0,185.0,184.0,2.0,361.164417235548,0.4616226061715996,26.4490270614624,494.0,494.0
523.2787441516202,496.0,130.0,487.96993889567216,438.5788524846385,193.0,185.0,184.0,2.0,367.6022855538688,0.4616226061715996,26.4490270614624,495.0,495.0
515.6888541358293,504.0,133.0,505.6696968445797,21.054301828004704,255.0,229.0,255.0,2.0,7.1199659828704425,0.6233816479935484,35.717137455940254,503.0,503.0
524.9021347202297,505.0,133.0,514.8829774289802,27.678895089531284,255.0,229.0,255.0,2.0,13.74455924439702,0.6233816479935484,35.717137455940254,504.0,504.0
522.0700631829957,506.0,134.0,481.48038234610914,254.32386471010048,214.0,188.0,223.0,2.0,229.84256461706627,1.0280704785762964,58.9040994644165,505.0,505.0
529.8363200613213,507.0,134.0,489.24663922443466,267.20021877588,214.0,188.0,223.0,2.0,242.71891868284587,1.0280704785762964,58.9040994644165,506.0,506.0
537.602576939647,508.0,134.0,497.0128961027604,280.07657284165964,214.0,188.0,223.0,2.0,255.59527274862543,1.0280704785762964,58.9040994644165,507.0,507.0
543.2978319837524,509.0,134.0,502.70815114686576,289.519232489898,214.0,188.0,223.0,2.0,265.0379323968638,1.0280704785762964,58.9040994644165,508.0,508.0
469.3265274554786,522.0,139.0,462.0026677218541,386.9175486097208,190.0,161.0,207.0,2.0,364.3770264380059,0.3141592700403172,18.000000268220898,521.0,521.0
483.0731743017155,523.0,139.0,475.749314568091,391.3841049983677,190.0,161.0,207.0,2.0,368.8435828266528,0.3141592700403172,18.000000268220898,522.0,522.0
272.54776156968467,524.0,140.0,191.65370298126172,11.479207164418892,203.0,203.0,191.0,2.0,13.014656028717209,1.5897750322141562,91.08739972114564,523.0,523.0
272.3162728424514,525.0,140.0,191.4222142540284,23.67503022228033,203.0,203.0,191.0,2.0,25.21047908657865,1.5897750322141562,91.08739972114564,524.0,524.0
273.33033421457844,526.0,141.0,178.32122350300634,381.4256466041729,192.0,196.0,156.0,2.0,360.6513384683098,1.35552837615783,77.66605496406554,525.0,525.0
274.85655369806943,527.0,141.0,179.84744298649727,388.4056507000408,192.0,196.0,156.0,2.0,367.6313425641777,1.35552837615783,77.66605496406554,526.0,526.0
494.4390383468133,528.0,142.0,477.49153311364006,92.9035226585998,195.0,158.0,212.0,2.0,43.42069780731109,0.3299711908417147,18.905956596136093,527.0,527.0
508.6385949452372,529.0,142.0,491.6910897120639,97.76676683440722,195.0,158.0,212.0,2.0,48.28394198311853,0.3299711908417147,18.905956596136093,528.0,528.0
522.8381515436611,530.0,142.0,505.8906463104877,102.63001101021464,195.0,158.0,212.0,2.0,53.14718615892596,0.3299711908417147,18.905956596136093,529.0,529.0
525.6780628633458,531.0,142.0,508.7305576301725,103.60265984537612,195.0,158.0,212.0,2.0,54.11983499408744,0.3299711908417147,18.905956596136093,530.0,530.0
262.41433115420125,534.0,144.0,247.75483519665352,267.60308969825616,196.0,181.0,182.0,2.0,227.7140755631357,0.352185426325217,20.17873853445053,533.0,533.0
276.5890259194172,535.0,144.0,261.9295299618695,272.81239068289,196.0,181.0,182.0,2.0,232.9233765477696,0.352185426325217,20.17873853445053,534.0,534.0
290.7637206846332,536.0,144.0,276.10422472708547,278.02169166752384,196.0,181.0,182.0,2.0,238.13267753240345,0.352185426325217,20.17873853445053,535.0,535.0
302.103476496806,537.0,144.0,287.44398053925823,282.18913245523095,196.0,181.0,182.0,2.0,242.3001183201105,0.352185426325217,20.17873853445053,536.0,536.0
121.16210916347336,538.0,145.0,99.37961880578617,42.09951087755331,190.0,195.0,183.0,2.0,22.322322694904138,0.8336119173395398,47.76244461536408,537.0,537.0
585.2561190198143,553.0,151.0,545.2758923749574,6.883976475633732,198.0,177.0,207.0,2.0,-13.659040007565546,1.096146493644146,62.80456781387328,552.0,552.0
592.1734105972707,554.0,151.0,552.1931839524141,20.34620999238395,198.0,177.0,207.0,2.0,-0.1968064908153231,1.096146493644146,62.80456781387328,553.0,553.0
599.0907021747274,555.0,151.0,559.1104755298709,33.80844350913418,198.0,177.0,207.0,2.0,13.2654270259349,1.096146493644146,62.80456781387328,554.0,554.0
606.0079937521842,556.0,151.0,566.0277671073275,47.2706770258844,198.0,177.0,207.0,2.0,26.72766054268512,1.096146493644146,62.80456781387328,555.0,555.0
609.6972159268278,557.0,151.0,569.716989281971,54.45053490148453,198.0,177.0,207.0,2.0,33.907518418285235,1.096146493644146,62.80456781387328,556.0,556.0
570.8254839979339,580.0,161.0,556.8933868730993,299.347553953871,212.0,203.0,177.0,2.0,326.18536888547453,2.6627648200314127,152.56518602371216,579.0,579.0
557.3015505202077,581.0,161.0,543.3694533953732,306.3681238177615,212.0,203.0,177.0,2.0,333.20593874936503,2.6627648200314127,152.56518602371216,580.0,580.0
552.793572694299,582.0,161.0,538.8614755694643,308.70831377239165,212.0,203.0,177.0,2.0,335.5461287039952,2.6627648200314127,152.56518602371216,581.0,581.0
42.53597773431616,588.0,164.0,15.103329759137637,403.16940386334414,205.0,204.0,197.0,2.0,417.7267000352792,2.0586668198049107,117.95292019844057,587.0,587.0
35.32064458309299,589.0,164.0,7.887996607914469,416.7664133645137,205.0,204.0,197.0,2.0,431.3237095364488,2.0586668198049107,117.95292019844057,588.0,588.0
34.83962237301145,590.0,164.0,7.4069743978329265,417.6728806645917,205.0,204.0,197.0,2.0,432.2301768365268,2.0586668198049107,117.95292019844057,589.0,589.0
546.0574147567106,592.0,166.0,531.4060866233127,457.7552814844856,228.0,205.0,204.0,2.0,490.5945320112788,2.721942548107035,155.95582008361816,591.0,591.0
532.2233129441187,593.0,166.0,517.5719848107203,463.9274066650452,228.0,205.0,204.0,2.0,496.7666571918384,2.721942548107035,155.95582008361816,592.0,592.0
518.3892111315263,594.0,166.0,503.7378829981282,470.0995318456048,228.0,205.0,204.0,2.0,502.938782372398,2.721942548107035,155.95582008361816,593.0,593.0
504.5551093189341,595.0,166.0,489.903781185536,476.2716570261644,228.0,205.0,204.0,2.0,509.1109075529577,2.721942548107035,155.95582008361816,594.0,594.0
501.7882889564156,596.0,166.0,487.1369608230175,477.50608206227633,228.0,205.0,204.0,2.0,510.3453325890695,2.721942548107035,155.95582008361816,595.0,595.0
475.2674585655709,604.0,170.0,457.64978111356766,240.10270553784383,237.0,232.0,218.0,2.0,260.5226393958732,2.429732315760811,139.2134070396423,603.0,603.0
463.8077137090572,605.0,170.0,446.19003625705415,249.98981339862283,237.0,232.0,218.0,2.0,270.40974725665217,2.429732315760811,139.2134070396423,604.0,604.0
460.7517817473204,606.0,170.0,443.1341042953172,252.6263754948305,237.0,232.0,218.0,2.0,273.0463093528599,2.429732315760811,139.2134070396423,605.0,605.0
266.65598346330984,621.0,176.0,191.020375609852,10.755035074587774,179.0,198.0,159.0,2.0,49.52863313103246,2.044502214980836,117.14134812355042,620.0,620.0
261.59970576537546,622.0,176.0,185.9640979119176,20.61830947595796,179.0,198.0,159.0,2.0,59.391907532402655,2.044502214980836,117.14134812355042,621.0,621.0
492.9060167480143,625.0,178.0,473.1990205478577,46.637863681522106,187.0,166.0,208.0,2.0,81.49889077836444,2.627077483544888,150.5204522609711,624.0,624.0
479.8157238022585,626.0,178.0,460.1087276021018,54.037827905878366,187.0,166.0,208.0,2.0,88.89885500272068,2.627077483544888,150.5204522609711,625.0,625.0
466.72543085650256,627.0,178.0,447.018434656346,61.43779213023461,187.0,166.0,208.0,2.0,96.29881922707692,2.627077483544888,150.5204522609711,626.0,626.0
457.1258826962817,628.0,178.0,437.418886496125,66.86443256142921,187.0,166.0,208.0,2.0,101.72545965827152,2.627077483544888,150.5204522609711,627.0,627.0
364.17946383923055,656.0,189.0,335.701724570959,266.60393752528364,200.0,161.0,194.0,2.0,285.7667995050484,2.1631065310523807,123.9368748664856,655.0,655.0
355.63191312919065,657.0,189.0,327.1541738609192,279.3063679221565,200.0,161.0,194.0,2.0,298.4692299019212,2.1631065310523807,123.9368748664856,656.0,656.0
353.9224029871827,658.0,189.0,325.4446637189112,281.84685400153097,200.0,161.0,194.0,2.0,301.00971598129587,2.1631065310523807,123.9368748664856,657.0,657.0
179.02233503862183,661.0,191.0,171.30326023583353,377.2183988865322,215.0,207.0,174.0,2.0,389.7411541279967,2.5891987191823107,148.35015892982486,660.0,660.0
171.05747456971795,662.0,191.0,163.33839976692968,382.1279697092268,215.0,207.0,174.0,2.0,394.6507249506913,2.5891987191823107,148.35015892982486,661.0,661.0
527.6814653691481,688.0,205.0,509.1247567896077,135.8516690963757,202.0,158.0,206.0,2.0,125.4999960772785,1.0619539083342937,60.84547698497772,687.0,687.0
535.1614955333091,689.0,205.0,516.6047869537687,149.26058760321385,202.0,158.0,206.0,2.0,138.90891458411664,1.0619539083342937,60.84547698497772,688.0,688.0
539.6495136318058,690.0,205.0,521.0928050522654,157.30593870731676,202.0,158.0,206.0,2.0,146.95426568821952,1.0619539083342937,60.84547698497772,689.0,689.0
301.2699384432688,692.0,207.0,294.9742078305414,223.0611821888845,233.0,209.0,223.0,2.0,237.2555485975637,2.7241261113354938,156.0809290409088,691.0,691.0
287.4142467806072,693.0,207.0,281.11851616787976,229.2066979272828,233.0,209.0,223.0,2.0,243.401064335962,2.7241261113354938,156.0809290409088,692.0,692.0
273.5585551179456,694.0,207.0,267.26282450521813,235.35221366568112,233.0,209.0,223.0,2.0,249.5465800743604,2.7241261113354938,156.0809290409088,693.0,693.0
268.9399912303917,695.0,207.0,262.64426061766426,237.4007189118139,233.0,209.0,223.0,2.0,251.5950853204932,2.7241261113354938,156.0809290409088,694.0,694.0
432.3610700523189,703.0,211.0,425.8232538689573,349.3689738681727,187.0,202.0,171.0,2.0,365.2373760506349,2.750782585341776,157.60823249816897,702.0,702.0
418.30324758200766,704.0,211.0,411.7654313986461,355.16082727549326,187.0,202.0,171.0,2.0,371.0292294579554,2.750782585341776,157.60823249816897,703.0,703.0
408.9313659351336,705.0,211.0,402.39354975177184,359.0220628803736,187.0,202.0,171.0,2.0,374.8904650628357,2.750782585341776,157.60823249816897,704.0,704.0
530.7212433120209,710.0,214.0,502.260592168954,57.18071488163979,193.0,173.0,189.0,2.0,97.11159056210678,2.5223621351245957,144.52070474624634,709.0,709.0
529.8958318886108,711.0,214.0,501.435180745544,57.769025209696686,193.0,173.0,189.0,2.0,97.69990089016363,2.5223621351245957,144.52070474624634,710.0,710.0
506.5233683406537,712.0,215.0,491.59276323739965,240.1437735450636,202.0,184.0,223.0,2.0,254.0908909051596,2.3221506777994816,133.04943323135376,711.0,711.0
496.086116143706,713.0,215.0,481.155511040452,251.3170136413688,202.0,184.0,223.0,2.0,265.2641310014646,2.3221506777994816,133.04943323135376,712.0,712.0
488.4321311992777,714.0,215.0,473.5015260960237,259.5107230453258,202.0,184.0,223.0,2.0,273.4578404054217,2.3221506777994816,133.04943323135376,713.0,713.0
133.8003236489285,719.0,218.0,127.78476194929416,462.08011799479215,199.0,196.0,187.0,2.0,446.88216252908967,0.3768924508091013,21.594346761703488,718.0,718.0
551.1423355419113,722.0,220.0,528.5519507915641,469.10040016245,201.0,193.0,218.0,2.0,450.2513000400057,0.8754371431395054,50.15885353088379,721.0,721.0
553.7503844452751,723.0,220.0,531.1599996949278,472.2261105566855,201.0,193.0,218.0,2.0,453.37701043424113,0.8754371431395054,50.15885353088379,722.0,722.0
386.3935708113493,726.0,222.0,371.00999224857054,338.57380098539846,209.0,217.0,168.0,2.0,373.7698703723453,2.7295328693029512,156.39071345329285,725.0,725.0
338.4008068794812,730.0,225.0,331.8345878079557,189.0134108209996,182.0,195.0,147.0,2.0,168.8046668049793,0.3141592700403172,18.000000268220898,729.0,729.0
352.8079006192659,731.0,225.0,346.2416815477405,193.69455941709427,182.0,195.0,147.0,2.0,173.48581540107398,0.3141592700403172,18.000000268220898,730.0,730.0
364.33357561109375,732.0,225.0,357.7673565395684,197.43947829397,182.0,195.0,147.0,2.0,177.23073427794975,0.3141592700403172,18.000000268220898,731.0,731.0
355.08036577856814,744.0,230.0,333.5829665586696,154.1507051243999,200.0,209.0,178.0,2.0,124.31140564645553,0.6243122043320979,35.77045440673828,743.0,743.0
365.6542236850184,745.0,230.0,344.1568244651197,161.76852620888803,200.0,209.0,178.0,2.0,131.92922673094358,0.6243122043320979,35.77045440673828,744.0,744.0
546.5414984339309,747.0,232.0,534.3069395315921,29.657489389838968,214.0,195.0,250.0,2.0,16.482322739139608,0.7483974307627023,42.88001418113709,746.0,746.0
556.3034380035583,748.0,232.0,544.0688791012195,38.72249993825117,214.0,195.0,250.0,2.0,25.547333287551805,0.7483974307627023,42.88001418113709,747.0,747.0
175.97301280152286,753.0,235.0,149.67795380440157,49.38589343697901,195.0,187.0,190.0,2.0,62.58376943778178,2.035974502693104,116.65274620056152,752.0,752.0
500.6760855634965,763.0,241.0,455.7098056748115,94.94028907290507,199.0,199.0,180.0,2.0,138.9639691624495,2.34560268241818,134.39313411712644,762.0,762.0
492.7375035235359,764.0,241.0,447.77122363485086,103.04884567703448,199.0,199.0,180.0,2.0,147.07252576657888,2.34560268241818,134.39313411712644,763.0,763.0
23.090881879772876,771.0,244.0,18.797583866698204,51.77435650298024,198.0,201.0,207.0,2.0,64.9877657504409,2.8274333133294083,161.9999957084656,770.0,770.0
586.6898535555263,774.0,247.0,549.2146659627798,492.0390803609162,218.0,206.0,213.0,2.0,451.0020753141577,0.7400628236614336,42.40247637033463,773.0,773.0
598.0694442061581,775.0,247.0,560.5942566134119,502.4309765013677,218.0,206.0,213.0,2.0,461.39397145460913,0.7400628236614336,42.40247637033463,774.0,774.0
601.1040017129933,776.0,247.0,563.6288141202472,505.2021488054879,218.0,206.0,213.0,2.0,464.1651437587295,0.7400628236614336,42.40247637033463,775.0,775.0
413.6867694423664,423.0,103.0,408.1307367195639,447.54884183936656,163.0,148.0,125.0,2.0,464.6485479243157,2.8274333133294083,161.9999957084656,422.0,422.0
311.674186601639,425.0,105.0,208.1259685358964,465.6892714672241,183.0,190.0,155.0,2.0,480.54989362702673,1.7133370723262358,98.166983127594,424.0,424.0
309.5187893058326,426.0,105.0,205.97057124009,480.7079932141629,183.0,190.0,155.0,2.0,495.5686153739656,1.7133370723262358,98.166983127594,425.0,425.0
308.5129372344564,427.0,105.0,204.96471916871369,487.716730029401,183.0,190.0,155.0,2.0,502.5773521892036,1.7133370723262358,98.166983127594,426.0,426.0
466.45148969833673,428.0,106.0,417.3321189651586,8.874770146239785,167.0,182.0,141.0,2.0,36.573449579814245,2.0842527654708194,119.41888689994812,427.0,427.0
